created_timestamp,comments,impressions,likes,clicks,shares
2017-11-28 00:00:00+00:00,100,12500,5100,2700,1000
2017-11-29 00:00:00+00:00,110,12400,5000,2800,1100
2017-11-30 00:00:00+00:00,120,12500,4900,2900,1200
2017-12-01 00:00:00+00:00,130,12400,5000,3000,1300
2017-12-02 00:00:00+00:00,120,12300,5100,3100,1200
2017-12-03 00:00:00+00:00,110,12400,5000,3200,1300
2017-12-04 00:00:00+00:00,120,12300,4900,3100,1400
2017-12-05 00:00:00+00:00,110,12200,5000,3200,1500
2017-12-06 00:00:00+00:00,100,12100,4900,3300,1400
2017-12-07 00:00:00+00:00,110,12000,4800,3400,1300
2017-12-08 00:00:00+00:00,120,11900,4900,3500,1400
2017-12-09 00:00:00+00:00,130,11800,5000,3400,1500
2017-12-10 00:00:00+00:00,120,11700,5100,3500,1600
2017-12-11 00:00:00+00:00,110,11800,5000,3600,1500
2017-12-12 00:00:00+00:00,100,11700,4900,3500,1600
2017-12-13 00:00:00+00:00,110,11600,5000,3600,1500
2017-12-14 00:00:00+00:00,120,11500,4900,3700,1400
2017-12-15 00:00:00+00:00,110,11400,4800,3800,1500
2017-12-16 00:00:00+00:00,120,11300,4900,3700,1400
2017-12-17 00:00:00+00:00,130,11400,5000,3600,1500
2017-12-18 00:00:00+00:00,120,11500,4900,3700,1400
2017-12-19 00:00:00+00:00,110,11600,4800,3800,1300
2017-12-20 00:00:00+00:00,100,11500,4900,3900,1400
2017-12-21 00:00:00+00:00,90,11400,4800,4000,1500
2017-12-22 00:00:00+00:00,100,11500,4900,4100,1600
2017-12-23 00:00:00+00:00,110,11600,4800,4200,1500
2017-12-24 00:00:00+00:00,100,11700,4900,4100,1400
2017-12-25 00:00:00+00:00,110,11600,4800,4000,1300
2017-12-26 00:00:00+00:00,100,11700,4700,4100,1200
2017-12-27 00:00:00+00:00,110,11600,4800,4200,1100
2017-12-28 00:00:00+00:00,100,11500,4700,4100,1000
2017-12-29 00:00:00+00:00,110,11400,4600,4000,900
2017-12-30 00:00:00+00:00,120,11500,4700,4100,800
2017-12-31 00:00:00+00:00,130,11400,4800,4000,900
2018-01-01 00:00:00+00:00,120,11300,4700,3900,800
2018-01-02 00:00:00+00:00,130,11200,4600,4000,900
2018-01-03 00:00:00+00:00,140,11300,4500,3900,800
2018-01-04 00:00:00+00:00,150,11400,4400,3800,700
2018-01-05 00:00:00+00:00,160,11300,4500,3700,600
2018-01-06 00:00:00+00:00,150,11400,4600,3800,500
2018-01-07 00:00:00+00:00,160,11500,4500,3700,400
2018-01-08 00:00:00+00:00,150,11600,4600,3800,300
2018-01-09 00:00:00+00:00,160,11500,4500,3900,200
2018-01-10 00:00:00+00:00,150,11400,4600,4000,100
2018-01-11 00:00:00+00:00,140,11500,4700,3900,200
2018-01-12 00:00:00+00:00,130,11400,4600,3800,300
2018-01-13 00:00:00+00:00,120,11500,4700,3900,400
2018-01-14 00:00:00+00:00,130,11600,4600,3800,300
2018-01-15 00:00:00+00:00,140,11500,4500,3700,200
2018-01-16 00:00:00+00:00,130,11400,4400,3800,100
2018-01-17 00:00:00+00:00,140,11300,4500,3900,0
2018-01-18 00:00:00+00:00,150,11400,4400,4000,100
2018-01-19 00:00:00+00:00,160,11500,4300,3900,0
2018-01-20 00:00:00+00:00,150,11600,4200,4000,100
2018-01-21 00:00:00+00:00,160,11700,4300,4100,200
2018-01-22 00:00:00+00:00,150,11800,4200,4200,100
2018-01-23 00:00:00+00:00,160,11900,4100,4100,200
2018-01-24 00:00:00+00:00,170,12000,4200,4000,100
2018-01-25 00:00:00+00:00,180,12100,4100,3900,200
2018-01-26 00:00:00+00:00,190,12000,4000,4000,300
2018-01-27 00:00:00+00:00,180,11900,4100,3900,400
2018-01-28 00:00:00+00:00,190,12000,4200,3800,500
2018-01-29 00:00:00+00:00,200,12100,4100,3900,600
2018-01-30 00:00:00+00:00,190,12200,4200,4000,700
2018-01-31 00:00:00+00:00,200,12300,4300,4100,600
2018-02-01 00:00:00+00:00,190,12400,4400,4000,700
2018-02-02 00:00:00+00:00,200,12500,4500,3900,800
2018-02-03 00:00:00+00:00,210,12600,4600,3800,700
2018-02-04 00:00:00+00:00,220,12500,4500,3700,800
2018-02-05 00:00:00+00:00,230,12400,4600,3800,700
2018-02-06 00:00:00+00:00,220,12500,4700,3900,600
2018-02-07 00:00:00+00:00,230,12600,4600,4000,700
2018-02-08 00:00:00+00:00,240,12700,4700,4100,600
2018-02-09 00:00:00+00:00,230,12600,4600,4000,700
2018-02-10 00:00:00+00:00,240,12700,4500,3900,800
2018-02-11 00:00:00+00:00,230,12600,4600,4000,700
2018-02-12 00:00:00+00:00,240,12500,4500,3900,600
2018-02-13 00:00:00+00:00,230,12400,4400,3800,700
2018-02-14 00:00:00+00:00,240,12300,4300,3900,800
2018-02-15 00:00:00+00:00,230,12200,4200,3800,900
2018-02-16 00:00:00+00:00,240,12300,4300,3900,1000
2018-02-17 00:00:00+00:00,250,12400,4400,4000,1100
2018-02-18 00:00:00+00:00,260,12300,4500,3900,1000
2018-02-19 00:00:00+00:00,250,12400,4400,4000,900
2018-02-20 00:00:00+00:00,240,12300,4300,4100,800
2018-02-21 00:00:00+00:00,230,12200,4200,4200,900
2018-02-22 00:00:00+00:00,220,12100,4300,4300,800
2018-02-23 00:00:00+00:00,210,12000,4200,4400,700
2018-02-24 00:00:00+00:00,220,12100,4100,4300,600
2018-02-25 00:00:00+00:00,230,12000,4200,4200,500
2018-02-26 00:00:00+00:00,220,11900,4100,4300,600
2018-02-27 00:00:00+00:00,210,12000,4000,4400,500
2018-02-28 00:00:00+00:00,200,11900,3900,4500,400
2018-03-01 00:00:00+00:00,190,11800,3800,4600,300
2018-03-02 00:00:00+00:00,180,11700,3900,4500,400
2018-03-03 00:00:00+00:00,190,11600,4000,4400,300
2018-03-04 00:00:00+00:00,200,11700,3900,4300,200
2018-03-05 00:00:00+00:00,210,11800,4000,4200,100
2018-03-06 00:00:00+00:00,220,11700,4100,4100,200
2018-03-07 00:00:00+00:00,210,11800,4200,4200,100
2018-03-08 00:00:00+00:00,200,11700,4300,4300,200
2018-03-09 00:00:00+00:00,210,11600,4400,4200,300
2018-03-10 00:00:00+00:00,200,11700,4500,4300,200
2018-03-11 00:00:00+00:00,210,11600,4400,4400,100
2018-03-12 00:00:00+00:00,220,11700,4500,4300,0
2018-03-13 00:00:00+00:00,230,11600,4400,4400,100
2018-03-14 00:00:00+00:00,220,11700,4500,4500,100
2018-03-15 00:00:00+00:00,230,11800,4600,4600,0
2018-03-16 00:00:00+00:00,240,11900,4700,4500,100
2018-03-17 00:00:00+00:00,250,11800,4600,4600,200
2018-03-18 00:00:00+00:00,260,11900,4700,4700,100
2018-03-19 00:00:00+00:00,250,11800,4600,4600,0
2018-03-20 00:00:00+00:00,260,11900,4500,4500,100
2018-03-21 00:00:00+00:00,270,11800,4400,4600,200
2018-03-22 00:00:00+00:00,280,11900,4500,4500,100
2018-03-23 00:00:00+00:00,270,11800,4400,4400,200
2018-03-24 00:00:00+00:00,260,11700,4300,4300,100
2018-03-25 00:00:00+00:00,270,11800,4400,4200,200
2018-03-26 00:00:00+00:00,260,11900,4500,4300,300
2018-03-27 00:00:00+00:00,270,12000,4400,4400,200
2018-03-28 00:00:00+00:00,280,12100,4500,4500,300
2018-03-29 00:00:00+00:00,270,12000,4600,4600,400
2018-03-30 00:00:00+00:00,260,12100,4500,4700,300
2018-03-31 00:00:00+00:00,270,12000,4600,4800,200
2018-04-01 00:00:00+00:00,280,11900,4700,4700,100
2018-04-02 00:00:00+00:00,270,12000,4600,4800,0
2018-04-03 00:00:00+00:00,260,11900,4700,4700,100
2018-04-04 00:00:00+00:00,250,12000,4600,4800,200
2018-04-05 00:00:00+00:00,240,11900,4700,4700,100
2018-04-06 00:00:00+00:00,230,12000,4800,4600,200
2018-04-07 00:00:00+00:00,220,11900,4900,4700,100
2018-04-08 00:00:00+00:00,230,11800,5000,4800,200
2018-04-09 00:00:00+00:00,240,11700,4900,4700,300
2018-04-10 00:00:00+00:00,250,11600,5000,4800,200
2018-04-11 00:00:00+00:00,260,11700,4900,4700,100
2018-04-12 00:00:00+00:00,250,11800,5000,4800,0
2018-04-13 00:00:00+00:00,260,11700,4900,4900,100
2018-04-14 00:00:00+00:00,270,11800,5000,5000,100
2018-04-15 00:00:00+00:00,280,11900,5100,5100,200
2018-04-16 00:00:00+00:00,270,11800,5000,5200,100
2018-04-17 00:00:00+00:00,260,11900,5100,5100,0
2018-04-18 00:00:00+00:00,270,11800,5200,5000,100
2018-04-19 00:00:00+00:00,280,11900,5300,4900,100
2018-04-20 00:00:00+00:00,290,11800,5400,5000,100
2018-04-21 00:00:00+00:00,300,11900,5300,4900,100
2018-04-22 00:00:00+00:00,290,12000,5200,5000,200
2018-04-23 00:00:00+00:00,300,11900,5100,5100,100
2018-04-24 00:00:00+00:00,310,11800,5200,5000,200
2018-04-25 00:00:00+00:00,300,11700,5300,4900,300
2018-04-26 00:00:00+00:00,290,11600,5400,4800,200
2018-04-27 00:00:00+00:00,280,11700,5300,4900,300
2018-04-28 00:00:00+00:00,290,11600,5200,4800,200
2018-04-29 00:00:00+00:00,300,11500,5100,4700,300
2018-04-30 00:00:00+00:00,290,11400,5000,4600,200
2018-05-01 00:00:00+00:00,300,11300,5100,4500,300
2018-05-02 00:00:00+00:00,290,11400,5200,4600,200
2018-05-03 00:00:00+00:00,300,11300,5100,4700,100
2018-05-04 00:00:00+00:00,310,11200,5200,4800,0
2018-05-05 00:00:00+00:00,300,11300,5100,4900,100
2018-05-06 00:00:00+00:00,290,11400,5200,4800,100
2018-05-07 00:00:00+00:00,280,11300,5300,4700,0
2018-05-08 00:00:00+00:00,290,11200,5200,4600,100
2018-05-09 00:00:00+00:00,280,11100,5300,4500,200
2018-05-10 00:00:00+00:00,290,11000,5200,4600,100
2018-05-11 00:00:00+00:00,300,11100,5300,4500,0
2018-05-12 00:00:00+00:00,310,11200,5200,4400,100
2018-05-13 00:00:00+00:00,320,11300,5300,4500,200
2018-05-14 00:00:00+00:00,330,11400,5400,4600,300
2018-05-15 00:00:00+00:00,340,11300,5300,4500,200
2018-05-16 00:00:00+00:00,330,11400,5400,4400,300
2018-05-17 00:00:00+00:00,340,11300,5300,4500,400
2018-05-18 00:00:00+00:00,350,11400,5200,4600,500
2018-05-19 00:00:00+00:00,360,11500,5300,4500,600
2018-05-20 00:00:00+00:00,370,11600,5400,4400,500
2018-05-21 00:00:00+00:00,360,11700,5300,4500,400
2018-05-22 00:00:00+00:00,370,11600,5400,4600,300
2018-05-23 00:00:00+00:00,380,11500,5500,4500,400
2018-05-24 00:00:00+00:00,390,11400,5400,4600,300
2018-05-25 00:00:00+00:00,400,11300,5300,4500,200
2018-05-26 00:00:00+00:00,390,11400,5400,4600,100
2018-05-27 00:00:00+00:00,400,11300,5500,4700,0
2018-05-28 00:00:00+00:00,410,11400,5400,4800,100
2018-05-29 00:00:00+00:00,400,11500,5500,4700,100
2018-05-30 00:00:00+00:00,410,11400,5400,4800,100
2018-05-31 00:00:00+00:00,400,11300,5300,4700,0
2018-06-01 00:00:00+00:00,410,11200,5400,4800,100
2018-06-02 00:00:00+00:00,420,11300,5300,4700,0
2018-06-03 00:00:00+00:00,410,11200,5400,4600,100
2018-06-04 00:00:00+00:00,400,11300,5300,4500,100
2018-06-05 00:00:00+00:00,390,11200,5200,4400,100
2018-06-06 00:00:00+00:00,400,11100,5100,4300,100
2018-06-07 00:00:00+00:00,410,11200,5000,4400,200
2018-06-08 00:00:00+00:00,400,11100,4900,4500,300
2018-06-09 00:00:00+00:00,390,11000,5000,4400,400
2018-06-10 00:00:00+00:00,400,11100,5100,4500,300
2018-06-11 00:00:00+00:00,390,11000,5200,4600,200
2018-06-12 00:00:00+00:00,380,11100,5300,4500,100
2018-06-13 00:00:00+00:00,370,11200,5200,4400,200
2018-06-14 00:00:00+00:00,380,11100,5300,4300,300
2018-06-15 00:00:00+00:00,370,11200,5200,4200,400
2018-06-16 00:00:00+00:00,380,11100,5300,4100,300
2018-06-17 00:00:00+00:00,370,11000,5400,4200,200
2018-06-18 00:00:00+00:00,380,11100,5300,4300,300
2018-06-19 00:00:00+00:00,390,11000,5400,4400,200
2018-06-20 00:00:00+00:00,400,11100,5300,4300,100
2018-06-21 00:00:00+00:00,410,11200,5400,4200,0
2018-06-22 00:00:00+00:00,420,11300,5500,4300,100
2018-06-23 00:00:00+00:00,410,11200,5600,4200,100
2018-06-24 00:00:00+00:00,420,11300,5700,4300,200
2018-06-25 00:00:00+00:00,430,11200,5600,4200,300
2018-06-26 00:00:00+00:00,440,11100,5700,4300,200
2018-06-27 00:00:00+00:00,430,11000,5600,4200,300
2018-06-28 00:00:00+00:00,420,11100,5500,4300,200
2018-06-29 00:00:00+00:00,430,11200,5600,4200,300
2018-06-30 00:00:00+00:00,420,11300,5700,4300,200
2018-07-01 00:00:00+00:00,410,11400,5600,4400,100
2018-07-02 00:00:00+00:00,420,11500,5500,4500,200
2018-07-03 00:00:00+00:00,410,11600,5600,4400,300
2018-07-04 00:00:00+00:00,420,11700,5500,4300,400
2018-07-05 00:00:00+00:00,430,11600,5600,4400,300
2018-07-06 00:00:00+00:00,420,11500,5500,4300,200
2018-07-07 00:00:00+00:00,430,11400,5600,4400,300
2018-07-08 00:00:00+00:00,440,11500,5700,4300,400
2018-07-09 00:00:00+00:00,450,11400,5800,4400,300
2018-07-10 00:00:00+00:00,440,11500,5900,4500,200
2018-07-11 00:00:00+00:00,430,11600,5800,4400,300
2018-07-12 00:00:00+00:00,440,11500,5700,4500,400
2018-07-13 00:00:00+00:00,430,11400,5600,4600,500
2018-07-14 00:00:00+00:00,440,11300,5500,4700,600
2018-07-15 00:00:00+00:00,450,11200,5400,4600,700
2018-07-16 00:00:00+00:00,460,11300,5300,4500,800
2018-07-17 00:00:00+00:00,470,11400,5200,4600,700
2018-07-18 00:00:00+00:00,480,11500,5300,4500,600
2018-07-19 00:00:00+00:00,470,11600,5400,4600,500
2018-07-20 00:00:00+00:00,460,11500,5300,4500,600
2018-07-21 00:00:00+00:00,470,11600,5400,4400,700
2018-07-22 00:00:00+00:00,480,11700,5300,4500,600
2018-07-23 00:00:00+00:00,470,11800,5400,4400,700
2018-07-24 00:00:00+00:00,480,11900,5500,4300,600
2018-07-25 00:00:00+00:00,470,12000,5600,4400,500
2018-07-26 00:00:00+00:00,480,12100,5700,4300,400
2018-07-27 00:00:00+00:00,470,12200,5800,4200,300
2018-07-28 00:00:00+00:00,460,12300,5700,4300,400
2018-07-29 00:00:00+00:00,450,12400,5800,4400,300
2018-07-30 00:00:00+00:00,440,12300,5900,4500,200
2018-07-31 00:00:00+00:00,450,12200,6000,4400,100
2018-08-01 00:00:00+00:00,440,12300,6100,4500,200
2018-08-02 00:00:00+00:00,430,12200,6000,4400,300
2018-08-03 00:00:00+00:00,440,12100,5900,4300,400
2018-08-04 00:00:00+00:00,430,12000,5800,4200,500
2018-08-05 00:00:00+00:00,420,12100,5900,4300,600
2018-08-06 00:00:00+00:00,430,12000,5800,4400,500
2018-08-07 00:00:00+00:00,420,12100,5900,4500,400
2018-08-08 00:00:00+00:00,430,12000,6000,4400,300
2018-08-09 00:00:00+00:00,440,12100,5900,4500,200
2018-08-10 00:00:00+00:00,430,12000,6000,4600,100
2018-08-11 00:00:00+00:00,420,12100,6100,4700,0
2018-08-12 00:00:00+00:00,430,12000,6200,4600,100
2018-08-13 00:00:00+00:00,420,12100,6300,4700,100
2018-08-14 00:00:00+00:00,430,12200,6200,4800,100
2018-08-15 00:00:00+00:00,420,12300,6100,4900,100
2018-08-16 00:00:00+00:00,430,12400,6200,4800,100
2018-08-17 00:00:00+00:00,420,12500,6300,4700,200
2018-08-18 00:00:00+00:00,430,12400,6200,4600,100
2018-08-19 00:00:00+00:00,420,12300,6100,4700,200
2018-08-20 00:00:00+00:00,430,12200,6000,4800,100
2018-08-21 00:00:00+00:00,420,12300,5900,4900,0
2018-08-22 00:00:00+00:00,410,12200,6000,5000,100
2018-08-23 00:00:00+00:00,400,12300,6100,4900,200
2018-08-24 00:00:00+00:00,390,12400,6000,5000,300
2018-08-25 00:00:00+00:00,380,12300,6100,4900,400
2018-08-26 00:00:00+00:00,370,12400,6200,5000,500
2018-08-27 00:00:00+00:00,380,12500,6300,5100,400
2018-08-28 00:00:00+00:00,370,12400,6200,5000,500
2018-08-29 00:00:00+00:00,380,12500,6100,5100,600
2018-08-30 00:00:00+00:00,390,12400,6200,5000,700
2018-08-31 00:00:00+00:00,380,12300,6300,5100,600
2018-09-01 00:00:00+00:00,370,12400,6400,5200,700
2018-09-02 00:00:00+00:00,380,12300,6300,5100,600
2018-09-03 00:00:00+00:00,370,12200,6400,5200,500
2018-09-04 00:00:00+00:00,360,12300,6500,5300,600
2018-09-05 00:00:00+00:00,370,12400,6400,5200,500
2018-09-06 00:00:00+00:00,380,12300,6500,5300,600
2018-09-07 00:00:00+00:00,390,12400,6400,5200,700
2018-09-08 00:00:00+00:00,380,12300,6300,5300,800
2018-09-09 00:00:00+00:00,390,12200,6200,5200,700
2018-09-10 00:00:00+00:00,380,12300,6100,5100,800
2018-09-11 00:00:00+00:00,370,12400,6200,5000,700
2018-09-12 00:00:00+00:00,360,12300,6100,4900,600
2018-09-13 00:00:00+00:00,350,12400,6000,4800,700
2018-09-14 00:00:00+00:00,360,12500,6100,4700,800
2018-09-15 00:00:00+00:00,350,12400,6200,4600,700
2018-09-16 00:00:00+00:00,360,12500,6300,4700,800
2018-09-17 00:00:00+00:00,350,12600,6200,4800,900
2018-09-18 00:00:00+00:00,340,12500,6300,4700,800
2018-09-19 00:00:00+00:00,330,12400,6400,4600,700
2018-09-20 00:00:00+00:00,340,12300,6500,4500,600
2018-09-21 00:00:00+00:00,330,12200,6400,4400,700
2018-09-22 00:00:00+00:00,340,12300,6500,4300,600
2018-09-23 00:00:00+00:00,350,12200,6400,4200,700
2018-09-24 00:00:00+00:00,360,12100,6500,4100,600
2018-09-25 00:00:00+00:00,370,12200,6400,4000,500
2018-09-26 00:00:00+00:00,380,12100,6500,4100,400
2018-09-27 00:00:00+00:00,370,12000,6400,4000,500
2018-09-28 00:00:00+00:00,380,12100,6300,3900,600
2018-09-29 00:00:00+00:00,390,12000,6400,3800,700
2018-09-30 00:00:00+00:00,380,12100,6300,3900,600
2018-10-01 00:00:00+00:00,370,12000,6400,4000,500
2018-10-02 00:00:00+00:00,360,12100,6300,4100,400
2018-10-03 00:00:00+00:00,350,12000,6400,4000,300
2018-10-04 00:00:00+00:00,340,12100,6300,4100,200
2018-10-05 00:00:00+00:00,330,12000,6200,4000,100
2018-10-06 00:00:00+00:00,340,12100,6300,4100,0
2018-10-07 00:00:00+00:00,330,12200,6200,4000,100
2018-10-08 00:00:00+00:00,340,12100,6300,4100,100
2018-10-09 00:00:00+00:00,330,12200,6400,4200,100
2018-10-10 00:00:00+00:00,340,12300,6500,4300,100
2018-10-11 00:00:00+00:00,330,12400,6400,4200,100
2018-10-12 00:00:00+00:00,340,12300,6300,4300,200
2018-10-13 00:00:00+00:00,330,12400,6400,4200,300
2018-10-14 00:00:00+00:00,320,12500,6300,4300,200
2018-10-15 00:00:00+00:00,330,12600,6200,4400,300
2018-10-16 00:00:00+00:00,340,12500,6300,4300,200
2018-10-17 00:00:00+00:00,350,12400,6400,4400,300
2018-10-18 00:00:00+00:00,360,12300,6500,4500,400
2018-10-19 00:00:00+00:00,350,12200,6400,4400,500
2018-10-20 00:00:00+00:00,340,12300,6500,4500,600
2018-10-21 00:00:00+00:00,350,12200,6400,4400,500
2018-10-22 00:00:00+00:00,360,12100,6500,4300,600
2018-10-23 00:00:00+00:00,370,12000,6400,4200,500
2018-10-24 00:00:00+00:00,380,11900,6300,4100,400
2018-10-25 00:00:00+00:00,370,11800,6200,4200,300
2018-10-26 00:00:00+00:00,360,11900,6300,4100,400
2018-10-27 00:00:00+00:00,350,11800,6200,4200,500
2018-10-28 00:00:00+00:00,360,11900,6100,4300,400
2018-10-29 00:00:00+00:00,370,12000,6200,4400,500
2018-10-30 00:00:00+00:00,360,12100,6100,4300,400
2018-10-31 00:00:00+00:00,350,12000,6000,4200,500
2018-11-01 00:00:00+00:00,340,12100,6100,4300,600
2018-11-02 00:00:00+00:00,350,12000,6200,4400,500
2018-11-03 00:00:00+00:00,340,11900,6300,4300,600
2018-11-04 00:00:00+00:00,350,12000,6200,4400,700
2018-11-05 00:00:00+00:00,360,12100,6300,4500,600
2018-11-06 00:00:00+00:00,350,12200,6400,4600,700
2018-11-07 00:00:00+00:00,340,12300,6300,4700,800
2018-11-08 00:00:00+00:00,330,12200,6400,4800,700
2018-11-09 00:00:00+00:00,340,12300,6500,4900,800
2018-11-10 00:00:00+00:00,350,12400,6600,4800,700
2018-11-11 00:00:00+00:00,340,12300,6700,4900,600
2018-11-12 00:00:00+00:00,330,12400,6600,4800,500
2018-11-13 00:00:00+00:00,320,12500,6700,4900,400
2018-11-14 00:00:00+00:00,330,12600,6800,4800,300
2018-11-15 00:00:00+00:00,340,12500,6700,4700,200
2018-11-16 00:00:00+00:00,350,12400,6600,4600,100
2018-11-17 00:00:00+00:00,360,12300,6500,4500,200
2018-11-18 00:00:00+00:00,350,12400,6600,4400,300
2018-11-19 00:00:00+00:00,340,12500,6500,4500,200
2018-11-20 00:00:00+00:00,330,12600,6600,4600,100
2018-11-21 00:00:00+00:00,340,12500,6500,4500,200
2018-11-22 00:00:00+00:00,330,12600,6400,4400,100
2018-11-23 00:00:00+00:00,320,12500,6300,4500,200
2018-11-24 00:00:00+00:00,330,12400,6200,4400,300
2018-11-25 00:00:00+00:00,340,12500,6100,4300,200
2018-11-26 00:00:00+00:00,350,12600,6000,4400,300
2018-11-27 00:00:00+00:00,340,12500,5900,4300,200
2018-11-28 00:00:00+00:00,330,12400,6000,4200,300
2018-11-29 00:00:00+00:00,340,12300,6100,4100,400
2018-11-30 00:00:00+00:00,330,12400,6200,4000,300
2018-12-01 00:00:00+00:00,340,12500,6100,3900,200
2018-12-02 00:00:00+00:00,350,12600,6200,4000,100
2018-12-03 00:00:00+00:00,360,12700,6300,4100,0
2018-12-04 00:00:00+00:00,350,12600,6400,4200,100
2018-12-05 00:00:00+00:00,340,12500,6300,4300,100
2018-12-06 00:00:00+00:00,330,12400,6400,4400,200
2018-12-07 00:00:00+00:00,320,12300,6500,4500,300
2018-12-08 00:00:00+00:00,330,12200,6600,4600,200
2018-12-09 00:00:00+00:00,340,12300,6700,4500,300
2018-12-10 00:00:00+00:00,330,12400,6600,4400,400
2018-12-11 00:00:00+00:00,340,12500,6500,4500,300
2018-12-12 00:00:00+00:00,330,12600,6400,4600,200
2018-12-13 00:00:00+00:00,320,12500,6300,4500,300
2018-12-14 00:00:00+00:00,310,12400,6400,4600,400
2018-12-15 00:00:00+00:00,300,12300,6300,4700,300
2018-12-16 00:00:00+00:00,290,12400,6400,4800,400
2018-12-17 00:00:00+00:00,280,12300,6300,4900,500
2018-12-18 00:00:00+00:00,290,12200,6200,5000,400
2018-12-19 00:00:00+00:00,300,12300,6300,4900,300
2018-12-20 00:00:00+00:00,310,12400,6400,5000,400
2018-12-21 00:00:00+00:00,300,12500,6500,5100,300
2018-12-22 00:00:00+00:00,310,12600,6400,5000,200
2018-12-23 00:00:00+00:00,320,12700,6300,5100,100
2018-12-24 00:00:00+00:00,310,12800,6200,5200,0
2018-12-25 00:00:00+00:00,300,12700,6300,5300,100
2018-12-26 00:00:00+00:00,290,12600,6200,5200,200
2018-12-27 00:00:00+00:00,280,12500,6100,5100,100
2018-12-28 00:00:00+00:00,290,12400,6000,5200,200
2018-12-29 00:00:00+00:00,300,12300,6100,5100,300
2018-12-30 00:00:00+00:00,290,12200,6000,5200,400
2018-12-31 00:00:00+00:00,300,12300,6100,5300,500
2019-01-01 00:00:00+00:00,310,12400,6200,5200,600
2019-01-02 00:00:00+00:00,320,12500,6300,5100,500
2019-01-03 00:00:00+00:00,310,12400,6400,5200,400
2019-01-04 00:00:00+00:00,320,12300,6500,5100,500
2019-01-05 00:00:00+00:00,310,12200,6400,5200,600
2019-01-06 00:00:00+00:00,300,12100,6500,5300,500
2019-01-07 00:00:00+00:00,310,12000,6400,5200,400
2019-01-08 00:00:00+00:00,300,12100,6300,5300,500
2019-01-09 00:00:00+00:00,290,12200,6200,5200,400
2019-01-10 00:00:00+00:00,280,12100,6100,5100,500
2019-01-11 00:00:00+00:00,270,12000,6200,5200,400
2019-01-12 00:00:00+00:00,260,11900,6300,5300,300
2019-01-13 00:00:00+00:00,250,12000,6400,5400,400
2019-01-14 00:00:00+00:00,240,11900,6300,5300,500
2019-01-15 00:00:00+00:00,230,12000,6400,5200,400
2019-01-16 00:00:00+00:00,220,12100,6300,5100,300
2019-01-17 00:00:00+00:00,230,12000,6200,5200,200
2019-01-18 00:00:00+00:00,220,12100,6300,5100,100
2019-01-19 00:00:00+00:00,210,12000,6200,5000,0
2019-01-20 00:00:00+00:00,200,12100,6100,4900,100
2019-01-21 00:00:00+00:00,210,12200,6200,5000,200
2019-01-22 00:00:00+00:00,200,12300,6100,4900,300
2019-01-23 00:00:00+00:00,210,12400,6200,4800,200
2019-01-24 00:00:00+00:00,220,12300,6100,4700,300
2019-01-25 00:00:00+00:00,210,12400,6000,4600,400
2019-01-26 00:00:00+00:00,220,12300,6100,4700,500
2019-01-27 00:00:00+00:00,210,12200,6200,4600,600
2019-01-28 00:00:00+00:00,220,12100,6300,4700,500
2019-01-29 00:00:00+00:00,210,12200,6400,4600,400
2019-01-30 00:00:00+00:00,220,12100,6300,4700,300
2019-01-31 00:00:00+00:00,210,12000,6400,4800,200
2019-02-01 00:00:00+00:00,200,11900,6500,4700,100
2019-02-02 00:00:00+00:00,210,11800,6400,4800,0
2019-02-03 00:00:00+00:00,200,11700,6500,4900,100
2019-02-04 00:00:00+00:00,190,11600,6400,5000,200
2019-02-05 00:00:00+00:00,200,11500,6500,5100,100
2019-02-06 00:00:00+00:00,190,11400,6600,5000,0
2019-02-07 00:00:00+00:00,180,11300,6500,5100,100
2019-02-08 00:00:00+00:00,170,11400,6400,5000,0
2019-02-09 00:00:00+00:00,160,11500,6500,5100,100
2019-02-10 00:00:00+00:00,150,11600,6600,5000,100
2019-02-11 00:00:00+00:00,140,11700,6500,5100,200
2019-02-12 00:00:00+00:00,130,11800,6600,5000,100
2019-02-13 00:00:00+00:00,140,11900,6700,5100,200
2019-02-14 00:00:00+00:00,150,12000,6800,5200,300
2019-02-15 00:00:00+00:00,160,11900,6700,5100,200
2019-02-16 00:00:00+00:00,170,12000,6600,5200,300
2019-02-17 00:00:00+00:00,160,11900,6500,5300,400
2019-02-18 00:00:00+00:00,170,12000,6600,5400,300
2019-02-19 00:00:00+00:00,180,11900,6700,5300,200
2019-02-20 00:00:00+00:00,170,11800,6600,5200,100
2019-02-21 00:00:00+00:00,180,11700,6500,5100,0
2019-02-22 00:00:00+00:00,170,11800,6600,5200,100
2019-02-23 00:00:00+00:00,180,11700,6700,5100,100
2019-02-24 00:00:00+00:00,190,11800,6800,5000,100
2019-02-25 00:00:00+00:00,200,11700,6700,5100,100
2019-02-26 00:00:00+00:00,210,11600,6600,5200,100
2019-02-27 00:00:00+00:00,200,11500,6500,5300,100
2019-02-28 00:00:00+00:00,210,11600,6400,5200,100
2019-03-01 00:00:00+00:00,220,11500,6300,5100,100
2019-03-02 00:00:00+00:00,210,11400,6400,5200,100
2019-03-03 00:00:00+00:00,220,11500,6300,5100,100
2019-03-04 00:00:00+00:00,210,11600,6400,5000,200
2019-03-05 00:00:00+00:00,200,11700,6300,5100,300
2019-03-06 00:00:00+00:00,190,11800,6200,5000,400
