created_timestamp,comments,impressions,likes
2018-07-16 00:00:00+00:00,400,3700,4100
2018-07-17 00:00:00+00:00,500,3600,4200
2018-07-18 00:00:00+00:00,400,3500,4100
2018-07-19 00:00:00+00:00,300,3400,4000
2018-07-20 00:00:00+00:00,200,3500,3900
2018-07-21 00:00:00+00:00,100,3400,4000
2018-07-22 00:00:00+00:00,0,3300,3900
2018-07-23 00:00:00+00:00,100,3200,4000
2018-07-24 00:00:00+00:00,0,3300,3900
2018-07-25 00:00:00+00:00,100,3400,3800
2018-07-26 00:00:00+00:00,0,3500,3700
2018-07-27 00:00:00+00:00,100,3600,3800
2018-07-28 00:00:00+00:00,100,3500,3900
2018-07-29 00:00:00+00:00,0,3600,4000
2018-07-30 00:00:00+00:00,100,3700,4100
2018-07-31 00:00:00+00:00,100,3800,4200
2018-08-01 00:00:00+00:00,100,3900,4100
2018-08-02 00:00:00+00:00,200,4000,4200
2018-08-03 00:00:00+00:00,300,4100,4300
2018-08-04 00:00:00+00:00,200,4200,4400
2018-08-05 00:00:00+00:00,100,4300,4500
2018-08-06 00:00:00+00:00,0,4200,4600
2018-08-07 00:00:00+00:00,100,4300,4500
2018-08-08 00:00:00+00:00,100,4200,4400
2018-08-09 00:00:00+00:00,0,4100,4500
2018-08-10 00:00:00+00:00,100,4000,4400
2018-08-11 00:00:00+00:00,100,3900,4500
2018-08-12 00:00:00+00:00,0,3800,4600
2018-08-13 00:00:00+00:00,100,3900,4500
2018-08-14 00:00:00+00:00,100,4000,4600
2018-08-15 00:00:00+00:00,100,3900,4500
2018-08-16 00:00:00+00:00,100,3800,4400
2018-08-17 00:00:00+00:00,100,3900,4300
2018-08-18 00:00:00+00:00,100,3800,4200
2018-08-19 00:00:00+00:00,100,3900,4300
2018-08-20 00:00:00+00:00,100,3800,4200
2018-08-21 00:00:00+00:00,0,3900,4100
2018-08-22 00:00:00+00:00,100,3800,4000
2018-08-23 00:00:00+00:00,100,3700,4100
2018-08-24 00:00:00+00:00,200,3600,4200
2018-08-25 00:00:00+00:00,300,3500,4100
2018-08-26 00:00:00+00:00,400,3600,4000
2018-08-27 00:00:00+00:00,300,3500,3900
2018-08-28 00:00:00+00:00,200,3400,3800
2018-08-29 00:00:00+00:00,100,3300,3900
2018-08-30 00:00:00+00:00,200,3400,3800
2018-08-31 00:00:00+00:00,100,3500,3700
2018-09-01 00:00:00+00:00,200,3600,3600
2018-09-02 00:00:00+00:00,100,3500,3500
2018-09-03 00:00:00+00:00,0,3400,3400
2018-09-04 00:00:00+00:00,100,3300,3300
2018-09-05 00:00:00+00:00,0,3200,3200
2018-09-06 00:00:00+00:00,100,3100,3100
2018-09-07 00:00:00+00:00,0,3000,3200
2018-09-08 00:00:00+00:00,100,3100,3300
2018-09-09 00:00:00+00:00,100,3200,3200
2018-09-10 00:00:00+00:00,200,3300,3300
2018-09-11 00:00:00+00:00,300,3200,3200
2018-09-12 00:00:00+00:00,200,3300,3100
2018-09-13 00:00:00+00:00,100,3400,3200
2018-09-14 00:00:00+00:00,200,3500,3100
2018-09-15 00:00:00+00:00,300,3600,3000
2018-09-16 00:00:00+00:00,200,3500,2900
2018-09-17 00:00:00+00:00,100,3600,3000
2018-09-18 00:00:00+00:00,200,3500,2900
2018-09-19 00:00:00+00:00,100,3600,3000
2018-09-20 00:00:00+00:00,200,3500,3100
2018-09-21 00:00:00+00:00,300,3400,3000
2018-09-22 00:00:00+00:00,200,3500,2900
2018-09-23 00:00:00+00:00,300,3400,3000
2018-09-24 00:00:00+00:00,400,3500,2900
2018-09-25 00:00:00+00:00,500,3600,3000
2018-09-26 00:00:00+00:00,400,3700,3100
2018-09-27 00:00:00+00:00,300,3600,3200
2018-09-28 00:00:00+00:00,200,3500,3100
2018-09-29 00:00:00+00:00,100,3400,3200
2018-09-30 00:00:00+00:00,200,3300,3100
2018-10-01 00:00:00+00:00,300,3200,3200
2018-10-02 00:00:00+00:00,400,3300,3100
2018-10-03 00:00:00+00:00,500,3200,3200
2018-10-04 00:00:00+00:00,400,3300,3100
2018-10-05 00:00:00+00:00,300,3400,3200
2018-10-06 00:00:00+00:00,400,3500,3300
2018-10-07 00:00:00+00:00,300,3600,3200
2018-10-08 00:00:00+00:00,200,3700,3100
2018-10-09 00:00:00+00:00,100,3800,3000
2018-10-10 00:00:00+00:00,200,3700,3100
2018-10-11 00:00:00+00:00,300,3800,3000
2018-10-12 00:00:00+00:00,200,3700,3100
2018-10-13 00:00:00+00:00,300,3800,3000
2018-10-14 00:00:00+00:00,200,3700,3100
2018-10-15 00:00:00+00:00,300,3800,3000
2018-10-16 00:00:00+00:00,400,3900,3100
2018-10-17 00:00:00+00:00,500,3800,3200
2018-10-18 00:00:00+00:00,600,3900,3100
2018-10-19 00:00:00+00:00,700,4000,3200
2018-10-20 00:00:00+00:00,800,3900,3100
2018-10-21 00:00:00+00:00,900,4000,3000
2018-10-22 00:00:00+00:00,800,3900,3100
2018-10-23 00:00:00+00:00,700,4000,3200
2018-10-24 00:00:00+00:00,800,4100,3300
2018-10-25 00:00:00+00:00,700,4000,3400
2018-10-26 00:00:00+00:00,800,3900,3300
2018-10-27 00:00:00+00:00,900,3800,3200
2018-10-28 00:00:00+00:00,1000,3900,3300
2018-10-29 00:00:00+00:00,900,4000,3200
2018-10-30 00:00:00+00:00,800,3900,3300
2018-10-31 00:00:00+00:00,700,3800,3200
2018-11-01 00:00:00+00:00,600,3900,3100
2018-11-02 00:00:00+00:00,700,3800,3000
2018-11-03 00:00:00+00:00,800,3900,3100
2018-11-04 00:00:00+00:00,900,3800,3200
2018-11-05 00:00:00+00:00,800,3900,3100
2018-11-06 00:00:00+00:00,700,3800,3200
2018-11-07 00:00:00+00:00,800,3700,3100
2018-11-08 00:00:00+00:00,700,3600,3000
2018-11-09 00:00:00+00:00,800,3500,3100
2018-11-10 00:00:00+00:00,900,3400,3000
2018-11-11 00:00:00+00:00,800,3300,3100
2018-11-12 00:00:00+00:00,700,3400,3200
2018-11-13 00:00:00+00:00,600,3500,3300
2018-11-14 00:00:00+00:00,500,3600,3400
2018-11-15 00:00:00+00:00,400,3500,3500
2018-11-16 00:00:00+00:00,500,3400,3400
2018-11-17 00:00:00+00:00,400,3500,3500
2018-11-18 00:00:00+00:00,300,3400,3400
2018-11-19 00:00:00+00:00,200,3300,3500
2018-11-20 00:00:00+00:00,100,3200,3600
2018-11-21 00:00:00+00:00,0,3100,3700
2018-11-22 00:00:00+00:00,100,3200,3800
2018-11-23 00:00:00+00:00,0,3300,3700
2018-11-24 00:00:00+00:00,100,3400,3800
2018-11-25 00:00:00+00:00,200,3300,3900
2018-11-26 00:00:00+00:00,100,3400,3800
2018-11-27 00:00:00+00:00,200,3500,3900
2018-11-28 00:00:00+00:00,300,3600,3800
2018-11-29 00:00:00+00:00,400,3500,3900
2018-11-30 00:00:00+00:00,300,3400,4000
2018-12-01 00:00:00+00:00,400,3500,3900
2018-12-02 00:00:00+00:00,300,3600,4000
2018-12-03 00:00:00+00:00,400,3500,4100
2018-12-04 00:00:00+00:00,300,3600,4000
2018-12-05 00:00:00+00:00,400,3500,4100
2018-12-06 00:00:00+00:00,500,3400,4000
2018-12-07 00:00:00+00:00,600,3500,3900
2018-12-08 00:00:00+00:00,500,3600,3800
2018-12-09 00:00:00+00:00,400,3500,3900
2018-12-10 00:00:00+00:00,500,3600,3800
2018-12-11 00:00:00+00:00,600,3500,3700
2018-12-12 00:00:00+00:00,700,3600,3600
2018-12-13 00:00:00+00:00,600,3500,3700
2018-12-14 00:00:00+00:00,500,3400,3800
2018-12-15 00:00:00+00:00,400,3300,3700
2018-12-16 00:00:00+00:00,300,3400,3600
2018-12-17 00:00:00+00:00,400,3500,3500
2018-12-18 00:00:00+00:00,500,3400,3600
2018-12-19 00:00:00+00:00,600,3500,3700
2018-12-20 00:00:00+00:00,700,3400,3800
2018-12-21 00:00:00+00:00,600,3300,3900
2018-12-22 00:00:00+00:00,700,3400,4000
2018-12-23 00:00:00+00:00,800,3500,4100
2018-12-24 00:00:00+00:00,900,3600,4200
2018-12-25 00:00:00+00:00,800,3700,4300
2018-12-26 00:00:00+00:00,900,3800,4400
2018-12-27 00:00:00+00:00,800,3700,4300
2018-12-28 00:00:00+00:00,700,3600,4200
2018-12-29 00:00:00+00:00,600,3500,4100
2018-12-30 00:00:00+00:00,500,3600,4000
2018-12-31 00:00:00+00:00,400,3500,4100
2019-01-01 00:00:00+00:00,500,3400,4000
2019-01-02 00:00:00+00:00,400,3300,4100
2019-01-03 00:00:00+00:00,500,3200,4000
2019-01-04 00:00:00+00:00,600,3100,3900
2019-01-05 00:00:00+00:00,700,3000,4000
2019-01-06 00:00:00+00:00,600,3100,3900
2019-01-07 00:00:00+00:00,500,3200,3800
2019-01-08 00:00:00+00:00,600,3100,3900
2019-01-09 00:00:00+00:00,700,3000,4000
2019-01-10 00:00:00+00:00,800,2900,4100
2019-01-11 00:00:00+00:00,900,2800,4200
2019-01-12 00:00:00+00:00,800,2900,4100
2019-01-13 00:00:00+00:00,700,2800,4000
2019-01-14 00:00:00+00:00,600,2700,4100
2019-01-15 00:00:00+00:00,500,2800,4200
2019-01-16 00:00:00+00:00,400,2900,4300
2019-01-17 00:00:00+00:00,300,3000,4200
2019-01-18 00:00:00+00:00,200,2900,4100
2019-01-19 00:00:00+00:00,100,3000,4000
2019-01-20 00:00:00+00:00,200,3100,3900
2019-01-21 00:00:00+00:00,100,3000,4000
2019-01-22 00:00:00+00:00,0,2900,3900
2019-01-23 00:00:00+00:00,100,3000,4000
2019-01-24 00:00:00+00:00,100,2900,4100
2019-01-25 00:00:00+00:00,100,3000,4200
2019-01-26 00:00:00+00:00,100,2900,4300
2019-01-27 00:00:00+00:00,100,3000,4400
2019-01-28 00:00:00+00:00,100,2900,4300
2019-01-29 00:00:00+00:00,100,3000,4200
2019-01-30 00:00:00+00:00,200,3100,4100
2019-01-31 00:00:00+00:00,300,3200,4000
2019-02-01 00:00:00+00:00,400,3100,4100
2019-02-02 00:00:00+00:00,500,3200,4200
2019-02-03 00:00:00+00:00,400,3300,4100
2019-02-04 00:00:00+00:00,500,3200,4000
2019-02-05 00:00:00+00:00,600,3100,3900
2019-02-06 00:00:00+00:00,500,3200,3800
2019-02-07 00:00:00+00:00,400,3300,3900
2019-02-08 00:00:00+00:00,500,3200,4000
2019-02-09 00:00:00+00:00,600,3300,3900
2019-02-10 00:00:00+00:00,500,3400,4000
2019-02-11 00:00:00+00:00,400,3300,4100
2019-02-12 00:00:00+00:00,500,3200,4000
2019-02-13 00:00:00+00:00,400,3300,4100
2019-02-14 00:00:00+00:00,500,3200,4000
2019-02-15 00:00:00+00:00,400,3100,4100
2019-02-16 00:00:00+00:00,300,3200,4000
2019-02-17 00:00:00+00:00,200,3300,4100
2019-02-18 00:00:00+00:00,100,3400,4000
2019-02-19 00:00:00+00:00,0,3500,3900
2019-02-20 00:00:00+00:00,100,3600,4000
2019-02-21 00:00:00+00:00,0,3700,3900
2019-02-22 00:00:00+00:00,100,3800,4000
2019-02-23 00:00:00+00:00,100,3900,3900
2019-02-24 00:00:00+00:00,0,3800,4000
2019-02-25 00:00:00+00:00,100,3900,4100
2019-02-26 00:00:00+00:00,0,3800,4200
2019-02-27 00:00:00+00:00,100,3900,4100
2019-02-28 00:00:00+00:00,100,4000,4000
2019-03-01 00:00:00+00:00,100,3900,4100
2019-03-02 00:00:00+00:00,100,3800,4000
2019-03-03 00:00:00+00:00,100,3900,3900
2019-03-04 00:00:00+00:00,100,3800,4000
2019-03-05 00:00:00+00:00,0,3700,4100
2019-03-06 00:00:00+00:00,100,3600,4200
2019-03-07 00:00:00+00:00,200,3500,4300
2019-03-08 00:00:00+00:00,300,3400,4400
2019-03-09 00:00:00+00:00,400,3300,4300
2019-03-10 00:00:00+00:00,500,3200,4200
2019-03-11 00:00:00+00:00,400,3300,4300
2019-03-12 00:00:00+00:00,500,3400,4400
2019-03-13 00:00:00+00:00,400,3500,4300
2019-03-14 00:00:00+00:00,500,3400,4400
2019-03-15 00:00:00+00:00,600,3500,4300
2019-03-16 00:00:00+00:00,500,3400,4200
2019-03-17 00:00:00+00:00,400,3500,4100
2019-03-18 00:00:00+00:00,500,3600,4200
2019-03-19 00:00:00+00:00,600,3700,4100
2019-03-20 00:00:00+00:00,500,3800,4200
2019-03-21 00:00:00+00:00,400,3900,4300
2019-03-22 00:00:00+00:00,500,4000,4200
2019-03-23 00:00:00+00:00,600,4100,4100
2019-03-24 00:00:00+00:00,700,4200,4000
2019-03-25 00:00:00+00:00,600,4100,3900
2019-03-26 00:00:00+00:00,500,4000,4000
2019-03-27 00:00:00+00:00,400,3900,4100
2019-03-28 00:00:00+00:00,300,4000,4200
2019-03-29 00:00:00+00:00,400,4100,4300
2019-03-30 00:00:00+00:00,300,4000,4200
2019-03-31 00:00:00+00:00,200,3900,4300
2019-04-01 00:00:00+00:00,300,4000,4200
2019-04-02 00:00:00+00:00,200,3900,4300
2019-04-03 00:00:00+00:00,100,3800,4200
2019-04-04 00:00:00+00:00,0,3900,4300
2019-04-05 00:00:00+00:00,100,3800,4200
2019-04-06 00:00:00+00:00,0,3700,4100
2019-04-07 00:00:00+00:00,100,3800,4000
2019-04-08 00:00:00+00:00,200,3700,4100
2019-04-09 00:00:00+00:00,100,3800,4000
2019-04-10 00:00:00+00:00,0,3700,4100
2019-04-11 00:00:00+00:00,100,3800,4000
2019-04-12 00:00:00+00:00,100,3900,3900
2019-04-13 00:00:00+00:00,100,3800,4000
2019-04-14 00:00:00+00:00,200,3700,4100
2019-04-15 00:00:00+00:00,100,3600,4000
2019-04-16 00:00:00+00:00,0,3500,4100
2019-04-17 00:00:00+00:00,100,3600,4000
2019-04-18 00:00:00+00:00,0,3500,4100
2019-04-19 00:00:00+00:00,100,3600,4000
2019-04-20 00:00:00+00:00,0,3700,4100
2019-04-21 00:00:00+00:00,100,3800,4000
2019-04-22 00:00:00+00:00,100,3900,3900
2019-04-23 00:00:00+00:00,200,4000,3800
2019-04-24 00:00:00+00:00,300,3900,3700
2019-04-25 00:00:00+00:00,400,3800,3600
2019-04-26 00:00:00+00:00,300,3900,3500
2019-04-27 00:00:00+00:00,200,4000,3400
2019-04-28 00:00:00+00:00,300,4100,3500
2019-04-29 00:00:00+00:00,400,4000,3600
2019-04-30 00:00:00+00:00,500,3900,3500
2019-05-01 00:00:00+00:00,600,3800,3600
2019-05-02 00:00:00+00:00,700,3700,3500
2019-05-03 00:00:00+00:00,600,3600,3600
2019-05-04 00:00:00+00:00,700,3500,3700
2019-05-05 00:00:00+00:00,600,3400,3600
2019-05-06 00:00:00+00:00,700,3300,3500
2019-05-07 00:00:00+00:00,800,3400,3600
2019-05-08 00:00:00+00:00,900,3300,3700
2019-05-09 00:00:00+00:00,800,3200,3600
2019-05-10 00:00:00+00:00,700,3300,3700
2019-05-11 00:00:00+00:00,800,3200,3600
2019-05-12 00:00:00+00:00,700,3100,3700
2019-05-13 00:00:00+00:00,800,3000,3600
2019-05-14 00:00:00+00:00,700,3100,3700
2019-05-15 00:00:00+00:00,800,3000,3600
2019-05-16 00:00:00+00:00,900,2900,3500
2019-05-17 00:00:00+00:00,1000,3000,3600
2019-05-18 00:00:00+00:00,1100,2900,3500
2019-05-19 00:00:00+00:00,1200,2800,3600
2019-05-20 00:00:00+00:00,1100,2900,3700
2019-05-21 00:00:00+00:00,1000,2800,3600
2019-05-22 00:00:00+00:00,900,2700,3700
2019-05-23 00:00:00+00:00,1000,2800,3600
2019-05-24 00:00:00+00:00,900,2700,3500
2019-05-25 00:00:00+00:00,1000,2800,3400
2019-05-26 00:00:00+00:00,1100,2900,3500
2019-05-27 00:00:00+00:00,1200,3000,3400
2019-05-28 00:00:00+00:00,1300,2900,3500
2019-05-29 00:00:00+00:00,1200,2800,3600
2019-05-30 00:00:00+00:00,1300,2700,3700
2019-05-31 00:00:00+00:00,1200,2600,3800
2019-06-01 00:00:00+00:00,1100,2500,3700
2019-06-02 00:00:00+00:00,1000,2600,3800
2019-06-03 00:00:00+00:00,900,2500,3700
2019-06-04 00:00:00+00:00,1000,2600,3800
2019-06-05 00:00:00+00:00,900,2700,3900
2019-06-06 00:00:00+00:00,800,2800,4000
2019-06-07 00:00:00+00:00,900,2700,4100
2019-06-08 00:00:00+00:00,1000,2800,4200
2019-06-09 00:00:00+00:00,900,2700,4100
2019-06-10 00:00:00+00:00,1000,2800,4200
2019-06-11 00:00:00+00:00,900,2700,4300
2019-06-12 00:00:00+00:00,1000,2800,4200
2019-06-13 00:00:00+00:00,1100,2900,4100
2019-06-14 00:00:00+00:00,1000,3000,4000
2019-06-15 00:00:00+00:00,900,2900,3900
2019-06-16 00:00:00+00:00,1000,2800,4000
2019-06-17 00:00:00+00:00,1100,2900,3900
2019-06-18 00:00:00+00:00,1000,2800,4000
2019-06-19 00:00:00+00:00,1100,2700,3900
2019-06-20 00:00:00+00:00,1200,2800,4000
2019-06-21 00:00:00+00:00,1300,2700,4100
2019-06-22 00:00:00+00:00,1400,2600,4200
2019-06-23 00:00:00+00:00,1300,2700,4100
2019-06-24 00:00:00+00:00,1200,2600,4000
2019-06-25 00:00:00+00:00,1100,2700,3900
2019-06-26 00:00:00+00:00,1200,2800,4000
2019-06-27 00:00:00+00:00,1300,2900,4100
2019-06-28 00:00:00+00:00,1400,3000,4200
2019-06-29 00:00:00+00:00,1500,3100,4100
2019-06-30 00:00:00+00:00,1600,3200,4200
2019-07-01 00:00:00+00:00,1500,3100,4300
2019-07-02 00:00:00+00:00,1600,3200,4400
2019-07-03 00:00:00+00:00,1500,3100,4500
2019-07-04 00:00:00+00:00,1400,3200,4400
2019-07-05 00:00:00+00:00,1500,3300,4500
2019-07-06 00:00:00+00:00,1400,3200,4600
2019-07-07 00:00:00+00:00,1300,3300,4500
2019-07-08 00:00:00+00:00,1400,3200,4400
2019-07-09 00:00:00+00:00,1500,3100,4500
2019-07-10 00:00:00+00:00,1400,3000,4600
2019-07-11 00:00:00+00:00,1500,3100,4500
2019-07-12 00:00:00+00:00,1400,3200,4600
2019-07-13 00:00:00+00:00,1300,3300,4500
2019-07-14 00:00:00+00:00,1200,3200,4400
2019-07-15 00:00:00+00:00,1100,3300,4500
2019-07-16 00:00:00+00:00,1000,3400,4600
2019-07-17 00:00:00+00:00,900,3500,4700
2019-07-18 00:00:00+00:00,800,3600,4600
2019-07-19 00:00:00+00:00,700,3700,4500
2019-07-20 00:00:00+00:00,600,3800,4400
2019-07-21 00:00:00+00:00,500,3700,4500
2019-07-22 00:00:00+00:00,400,3800,4600
2019-07-23 00:00:00+00:00,500,3700,4700
2019-07-24 00:00:00+00:00,600,3800,4600
2019-07-25 00:00:00+00:00,500,3900,4500
2019-07-26 00:00:00+00:00,600,4000,4400
2019-07-27 00:00:00+00:00,500,4100,4300
2019-07-28 00:00:00+00:00,400,4000,4400
2019-07-29 00:00:00+00:00,500,3900,4300
2019-07-30 00:00:00+00:00,600,3800,4200
2019-07-31 00:00:00+00:00,700,3700,4300
2019-08-01 00:00:00+00:00,600,3600,4200
2019-08-02 00:00:00+00:00,500,3700,4100
2019-08-03 00:00:00+00:00,600,3600,4000
2019-08-04 00:00:00+00:00,500,3700,3900
2019-08-05 00:00:00+00:00,400,3600,4000
2019-08-06 00:00:00+00:00,300,3700,3900
2019-08-07 00:00:00+00:00,400,3800,4000
2019-08-08 00:00:00+00:00,500,3700,4100
2019-08-09 00:00:00+00:00,600,3600,4200
2019-08-10 00:00:00+00:00,700,3700,4100
2019-08-11 00:00:00+00:00,800,3600,4200
2019-08-12 00:00:00+00:00,900,3500,4300
2019-08-13 00:00:00+00:00,1000,3400,4200
2019-08-14 00:00:00+00:00,900,3500,4300
2019-08-15 00:00:00+00:00,1000,3400,4400
2019-08-16 00:00:00+00:00,1100,3300,4300
2019-08-17 00:00:00+00:00,1200,3200,4400
2019-08-18 00:00:00+00:00,1100,3300,4500
2019-08-19 00:00:00+00:00,1000,3200,4600
2019-08-20 00:00:00+00:00,900,3100,4500
2019-08-21 00:00:00+00:00,800,3200,4600
2019-08-22 00:00:00+00:00,900,3300,4500
2019-08-23 00:00:00+00:00,800,3200,4600
2019-08-24 00:00:00+00:00,700,3300,4700
2019-08-25 00:00:00+00:00,600,3400,4600
2019-08-26 00:00:00+00:00,700,3500,4500
2019-08-27 00:00:00+00:00,600,3400,4400
2019-08-28 00:00:00+00:00,500,3500,4300
2019-08-29 00:00:00+00:00,600,3400,4200
2019-08-30 00:00:00+00:00,500,3500,4100
2019-08-31 00:00:00+00:00,600,3600,4000
2019-09-01 00:00:00+00:00,500,3700,3900
2019-09-02 00:00:00+00:00,600,3800,4000
2019-09-03 00:00:00+00:00,700,3900,4100
2019-09-04 00:00:00+00:00,600,4000,4000
2019-09-05 00:00:00+00:00,700,3900,4100
2019-09-06 00:00:00+00:00,800,3800,4200
2019-09-07 00:00:00+00:00,900,3700,4300
2019-09-08 00:00:00+00:00,1000,3800,4200
2019-09-09 00:00:00+00:00,900,3900,4100
2019-09-10 00:00:00+00:00,1000,4000,4200
2019-09-11 00:00:00+00:00,1100,3900,4100
2019-09-12 00:00:00+00:00,1000,3800,4200
2019-09-13 00:00:00+00:00,900,3900,4300
2019-09-14 00:00:00+00:00,800,4000,4400
2019-09-15 00:00:00+00:00,700,3900,4500
2019-09-16 00:00:00+00:00,800,3800,4600
2019-09-17 00:00:00+00:00,900,3900,4700
2019-09-18 00:00:00+00:00,800,3800,4800
2019-09-19 00:00:00+00:00,700,3900,4700
2019-09-20 00:00:00+00:00,800,4000,4600
2019-09-21 00:00:00+00:00,900,3900,4700
2019-09-22 00:00:00+00:00,800,3800,4600
2019-09-23 00:00:00+00:00,900,3700,4700
2019-09-24 00:00:00+00:00,1000,3800,4800
2019-09-25 00:00:00+00:00,1100,3700,4700
2019-09-26 00:00:00+00:00,1200,3800,4600
2019-09-27 00:00:00+00:00,1100,3900,4500
2019-09-28 00:00:00+00:00,1200,4000,4400
2019-09-29 00:00:00+00:00,1300,4100,4300
2019-09-30 00:00:00+00:00,1200,4200,4400
2019-10-01 00:00:00+00:00,1100,4100,4300
2019-10-02 00:00:00+00:00,1000,4200,4200
2019-10-03 00:00:00+00:00,900,4100,4100
2019-10-04 00:00:00+00:00,800,4200,4000
2019-10-05 00:00:00+00:00,900,4300,4100
2019-10-06 00:00:00+00:00,1000,4400,4000
2019-10-07 00:00:00+00:00,900,4300,3900
2019-10-08 00:00:00+00:00,800,4400,4000
2019-10-09 00:00:00+00:00,900,4300,3900
2019-10-10 00:00:00+00:00,800,4400,4000
2019-10-11 00:00:00+00:00,700,4300,4100
2019-10-12 00:00:00+00:00,600,4200,4000
2019-10-13 00:00:00+00:00,700,4300,3900
2019-10-14 00:00:00+00:00,600,4400,4000
2019-10-15 00:00:00+00:00,700,4500,3900
2019-10-16 00:00:00+00:00,600,4400,4000
2019-10-17 00:00:00+00:00,500,4500,3900
2019-10-18 00:00:00+00:00,600,4400,4000
2019-10-19 00:00:00+00:00,700,4300,3900
2019-10-20 00:00:00+00:00,800,4200,4000
2019-10-21 00:00:00+00:00,900,4100,4100
2019-10-22 00:00:00+00:00,800,4000,4200
2019-10-23 00:00:00+00:00,900,3900,4300
2019-10-24 00:00:00+00:00,1000,4000,4200
2019-10-25 00:00:00+00:00,900,4100,4300
2019-10-26 00:00:00+00:00,1000,4200,4400
2019-10-27 00:00:00+00:00,900,4100,4500
2019-10-28 00:00:00+00:00,1000,4200,4400
2019-10-29 00:00:00+00:00,1100,4300,4300
2019-10-30 00:00:00+00:00,1000,4200,4200
2019-10-31 00:00:00+00:00,1100,4100,4300
2019-11-01 00:00:00+00:00,1000,4200,4200
2019-11-02 00:00:00+00:00,900,4300,4100
2019-11-03 00:00:00+00:00,800,4200,4000
2019-11-04 00:00:00+00:00,900,4300,3900
2019-11-05 00:00:00+00:00,1000,4400,4000
2019-11-06 00:00:00+00:00,900,4500,4100
2019-11-07 00:00:00+00:00,800,4400,4200
2019-11-08 00:00:00+00:00,700,4300,4100
2019-11-09 00:00:00+00:00,800,4200,4000
2019-11-10 00:00:00+00:00,900,4300,4100
2019-11-11 00:00:00+00:00,1000,4200,4000
2019-11-12 00:00:00+00:00,900,4100,4100
2019-11-13 00:00:00+00:00,800,4000,4000
2019-11-14 00:00:00+00:00,900,3900,4100
2019-11-15 00:00:00+00:00,1000,3800,4000
2019-11-16 00:00:00+00:00,1100,3700,3900
2019-11-17 00:00:00+00:00,1000,3600,4000
2019-11-18 00:00:00+00:00,900,3500,4100
2019-11-19 00:00:00+00:00,800,3600,4200
2019-11-20 00:00:00+00:00,700,3500,4300
2019-11-21 00:00:00+00:00,800,3400,4400
2019-11-22 00:00:00+00:00,700,3300,4300
2019-11-23 00:00:00+00:00,800,3200,4400
2019-11-24 00:00:00+00:00,900,3100,4300
2019-11-25 00:00:00+00:00,1000,3200,4400
2019-11-26 00:00:00+00:00,900,3100,4300
2019-11-27 00:00:00+00:00,1000,3000,4200
2019-11-28 00:00:00+00:00,900,2900,4100
2019-11-29 00:00:00+00:00,800,2800,4200
2019-11-30 00:00:00+00:00,700,2900,4300
2019-12-01 00:00:00+00:00,800,3000,4200
2019-12-02 00:00:00+00:00,900,3100,4100
2019-12-03 00:00:00+00:00,800,3000,4000
2019-12-04 00:00:00+00:00,700,2900,3900
2019-12-05 00:00:00+00:00,800,2800,4000
2019-12-06 00:00:00+00:00,900,2700,3900
2019-12-07 00:00:00+00:00,800,2800,4000
2019-12-08 00:00:00+00:00,900,2900,3900
2019-12-09 00:00:00+00:00,800,2800,3800
2019-12-10 00:00:00+00:00,700,2700,3900
2019-12-11 00:00:00+00:00,600,2600,3800
2019-12-12 00:00:00+00:00,500,2700,3700
2019-12-13 00:00:00+00:00,400,2800,3800
2019-12-14 00:00:00+00:00,500,2900,3700
2019-12-15 00:00:00+00:00,600,3000,3800
2019-12-16 00:00:00+00:00,700,2900,3900
2019-12-17 00:00:00+00:00,600,2800,3800
2019-12-18 00:00:00+00:00,700,2900,3700
2019-12-19 00:00:00+00:00,800,3000,3600
2019-12-20 00:00:00+00:00,700,2900,3500
2019-12-21 00:00:00+00:00,600,3000,3400
2019-12-22 00:00:00+00:00,700,3100,3500
2019-12-23 00:00:00+00:00,800,3200,3400
2019-12-24 00:00:00+00:00,700,3100,3500
2019-12-25 00:00:00+00:00,600,3200,3400
2019-12-26 00:00:00+00:00,700,3300,3300
2019-12-27 00:00:00+00:00,800,3200,3400
2019-12-28 00:00:00+00:00,900,3300,3500
2019-12-29 00:00:00+00:00,800,3200,3600
2019-12-30 00:00:00+00:00,900,3100,3700
2019-12-31 00:00:00+00:00,1000,3000,3600
2020-01-01 00:00:00+00:00,1100,3100,3500
2020-01-02 00:00:00+00:00,1200,3200,3400
2020-01-03 00:00:00+00:00,1300,3100,3500
2020-01-04 00:00:00+00:00,1400,3000,3400
2020-01-05 00:00:00+00:00,1500,3100,3500
2020-01-06 00:00:00+00:00,1600,3000,3600
2020-01-07 00:00:00+00:00,1500,3100,3500
2020-01-08 00:00:00+00:00,1600,3000,3600
2020-01-09 00:00:00+00:00,1700,2900,3500
2020-01-10 00:00:00+00:00,1600,3000,3400
2020-01-11 00:00:00+00:00,1500,2900,3500
2020-01-12 00:00:00+00:00,1400,2800,3400
2020-01-13 00:00:00+00:00,1500,2700,3300
2020-01-14 00:00:00+00:00,1400,2800,3200
2020-01-15 00:00:00+00:00,1500,2900,3100
2020-01-16 00:00:00+00:00,1400,3000,3000
2020-01-17 00:00:00+00:00,1300,3100,2900
2020-01-18 00:00:00+00:00,1200,3200,3000
2020-01-19 00:00:00+00:00,1100,3300,3100
2020-01-20 00:00:00+00:00,1000,3200,3000
2020-01-21 00:00:00+00:00,900,3100,2900
